voyageID,captainName,fromPlace,toPlace,voyageStartDate,nationality,shipName
17885,,Batavia,Nederland,1851-08-01,Dutch,Prins Veldmaarschalk,,
17886,J.W. Stoll,Batavia,Nederland,1851-09-27,Dutch,Bromo,Steamer,
17887,J. Poort,Batavia,Nederland,1852-02-15,Dutch,Mercator,Bark,
17888,C. Abrahams,Batavia,Nederland,1852-02-16,Dutch,Azia,,
17889,A.P. Klein,Batavia,Nederland,1852-08-22,Dutch,Magdalena,,
17890,,Batavia,Nederland,1852-10-14,Dutch,Prins Veldmaarschalk,,
17891,L.J. Rotgans,Batavia,Nederland,1853-05-11,Dutch,Plancius,,
17892,A.P. Klein,Batavia,Nederland,1853-10-15,Dutch,Magdalena,,
17893,A.P. Klein,Batavia,Nederland,1853-10-17,Dutch,Magdalena,,
17894,E.J. Kok,Batavia,Nederland,1853-12-01,Dutch,Jacobus,,
17895,C. Abrahams,Batavia,Nederland,1854-05-01,Dutch,Azia,,
17896,P. Pieterzen,Batavia,Nieuw Diep,1826-04-08,Dutch,Javaan,,MAR
17897,Jacob Duif,Batavia,Nieuwediep,1821-10-17,Dutch,Jan en Cornelis,Koopvaarder,
17898,A.J.J. van Lustenburg,Batavia,Nieuwediep,1834-02-02,Dutch,Algiers,Fregat,MAR
17899,J.B. Fuchs,Batavia,Nieuwediep,1834-11-17,Dutch,Henriette Clasina,,MER
17900,F.J. Hoffman,Batavia,Nieuwediep,1838-04-29,Dutch,Susanna,,
17901,J.J. Rotgans,Batavia,Nieuwediep,1839-02-27,Dutch,Egmond,,
17902,J.P. Carst,Batavia,Nieuwediep,1840-09-26,Dutch,Wilhelmina Lucia,,MER
17903,F.C. Jaskie,Batavia,Nieuwediep,1840-12-10,Dutch,Catharina Johanna,,
17904,F. Schut,Batavia,Nieuwediep,1841-11-04,Dutch,Theodora en Sara,,
17905,Geesteranus,Batavia,Nieuwediep,1842-03-10,Dutch,Bellona,,Marine
17906,Groeneijk,Batavia,Nieuwediep,1842-03-10,Dutch,Bellona,,Marine
17907,W.A. Geesteranus,Batavia,Nieuwediep,1842-03-10,Dutch,Bellona,,MAR
17908,H. de Wijn,Batavia,Nieuwediep,1842-03-25,Dutch,Drie Vrienden,,
17909,H.R. Mankman,Batavia,Nieuwediep,1842-10-15,Dutch,Amstel,,
17910,L.J. Rotgans,Batavia,Nieuwediep,1843-01-23,Dutch,Plancius,,
17911,C.P. Kuiper,Batavia,Nieuwediep,1843-04-25,Dutch,Admiraal Jan Evertsen,,
17912,Den Berger,Batavia,Nieuwediep,1843-10-17,Dutch,Argo,5th rate,Marine
17913,L.J. Rotgans,Batavia,Nieuwediep,1843-11-15,Dutch,Plancius,,
17914,F. Schut,Batavia,Nieuwediep,1844-09-12,Dutch,Walvisch,,
17915,C. Visman,Batavia,Nieuwediep,1845-04-29,Dutch,Amstel,,
17916,L.J. Rotgans,Batavia,Nieuwediep,1846-08-03,Dutch,Plancius,,
17917,C. Visman,Batavia,Nieuwediep,1846-10-04,Dutch,Luciparas,,
17918,C.P. Kuiper,Batavia,Nieuwediep,1846-10-17,Dutch,Admiraal Jan Evertsen,,
17919,C.P. Kuiper,Batavia,Nieuwediep,1847-08-10,Dutch,Admiraal Jan Evertsen,,
17920,F. Schut,Batavia,Nieuwediep,1847-10-18,Dutch,Walvisch,,
17921,H. de Wijn,Batavia,Nieuwediep,1848-04-03,Dutch,Drie Vrienden,,
17922,P. J. Kerkhoven,Batavia,Nieuwediep,1848-06-26,Dutch,Doctrina et Amicitia,,
17923,C.P. Kuiper,Batavia,Nieuwediep,1848-08-16,Dutch,Admiraal Jan Evertsen,,ADM
17924,C. Visman,Batavia,Nieuwediep,1848-12-25,Dutch,Luciparas,,
17925,C. Abrahams jr.,Batavia,Nieuwediep,1849-10-21,Dutch,Amicitia,,
17926,C. Visman,Batavia,Nieuwediep,1849-11-18,Dutch,Luciparas,,
17927,F.J. Hoffman,Batavia,Nieuwediep,1850-06-09,Dutch,Margaretha Simonette,,
17928,C.P. Kuyper,Batavia,Nieuwediep,1850-10-02,Dutch,Admiraal Jan Evertsen,,
17929,F. Schut,Batavia,Nieuwediep,1850-11-06,Dutch,Walvisch,,
17930,C.P. Kuiper,Batavia,Nieuwediep,1851-09-29,Dutch,Admiraal Jan Evertsen,,
17931,M.J.B. Noordhoek Stegh,Batavia,Nieuwediep,1852-05-12,Dutch,Drie Vrienden,,
17932,T.G. Rienitz,Batavia,Nieuwediep,1852-10-02,Dutch,Java Koerier,,
17933,C. Abrahams,Batavia,Nieuwediep,1853-03-14,Dutch,Azia,,
17934,F. Schut,Batavia,Nieuwediep,1853-06-17,Dutch,Walvisch,,
17935,R. Grivel,Batavia,Nieuwediep,1853-07-11,Dutch,Rembrandt van Rhijn,,
17936,G. Mulder,Batavia,Nieuwediep,1854-01-03,Dutch,Straat Bali,,
17937,P. Haagsma,Batavia,Nieuwediep,1854-08-01,Dutch,Doctrina et Amicitia,,
17938,F. de Jong,Batavia,Nieuwediep,1854-09-28,Dutch,Staatsraad Baud,,
17939,,Batavia,Nieuwendiep,1845-06-23,Dutch,Unknown-09,,
17940,H.P. Visser,Batavia,Oudjong Pancer,1835-01-21,Dutch,Dortenaar,Fregat,Particulier
17941,G. W. Moll,Batavia,Padang,1838-12-25,Dutch,Hippomenes,Korvet,MER
17942,H. Rollfs,Batavia,Padang,1840-04-22,Dutch,Stad Utrecht,,
17943,C. van der Hart,Batavia,Padang,1847-06-28,Dutch,Argo,5th rate,MAR
17944,,Batavia,Papenberg,1835-06-30,Dutch,India,,
17945,M.C. van Vreeland,Batavia,Paramaribo,1853-07-02,Dutch,Merwede,,
17946,A.A. Buyskes,Batavia,Port Louis,1792-06-07,Dutch,Havick,Fregat,ADM
17947,W. Courrech,Batavia,Port Louis,1803-10-22,Dutch,Bato,,MAR
17948,Cornelis van der Stam,Batavia,Punto Gale,1757-12-08,Dutch,Sloterdijk,,VOC
17949,Jacob Rijzik van den Briel,Batavia,Rammekens,1759-11-01,Dutch,Noordbeveland,,VOC
17950,,Batavia,Rammekens,1790-11-23,Dutch,Gouverneur Generaal De Klerk,,VOC
17951,,Batavia,Rammekens,1791-03-17,Dutch,Gouverneur Generaal De Klerk,,VOC
17952,J.W. Jollij,Batavia,Riouw,1844-08-25,Dutch,Boreas,6th Rate,MAR
17953,,Batavia,Rotterdam,1826-06-27,Dutch,Rotterdams Welvaren,,
17954,,Batavia,Rotterdam,1827-09-29,Dutch,Rotterdams Welvaren,,
17955,,Batavia,Rotterdam,1828-11-15,Dutch,Rotterdams Welvaren,,MAR
17956,H.A. Jaccomettie,Batavia,Rotterdam,1829-04-24,Dutch,Anthony,,MER
17957,,Batavia,Rotterdam,1830-03-28,Dutch,Anthony,,
17958,,Batavia,Rotterdam,1831-03-15,Dutch,Anthony,,
17959,A. Schaap,Batavia,Rotterdam,1832-07-08,Dutch,Batavia,,A. van Hoboken & zn. Te Rotterdam.
17960,,Batavia,Rotterdam,1834-02-28,Dutch,Prinses Marianne,,
17961,H. Bruhn,Batavia,Rotterdam,1835-01-07,Dutch,Batavia,,
17962,A. Schaap,Batavia,Rotterdam,1835-09-11,Dutch,Rhoon en Pendrecht,,
17963,M.Schaap,Batavia,Rotterdam,1836-05-12,Dutch,Neerlands Koning,,
17964,A. Hazekamp,Batavia,Rotterdam,1836-06-02,Dutch,Anna,,
17965,A. Schaap,Batavia,Rotterdam,1836-10-12,Dutch,Rhoon en Pendrecht,,
17966,,Batavia,Rotterdam,1837-04-16,Dutch,Prinses Marianne,,
17967,J.A. Pronk,Batavia,Rotterdam,1837-12-03,Dutch,Batavia,,
17968,F. Fokkens,Batavia,Rotterdam,1838-07-07,Dutch,Elisabeth,,
17969,D. Keus,Batavia,Rotterdam,1838-07-13,Dutch,Maria,,
17970,J. Admiraal,Batavia,Rotterdam,1839-01-30,Dutch,Hendrika,,
17971,T. Rietmeijer,Batavia,Rotterdam,1839-04-15,Dutch,Catharina,,
17972,J.A. Pronk,Batavia,Rotterdam,1839-05-15,Dutch,Batavia,,
17973,P. Vis,Batavia,Rotterdam,1839-07-12,Dutch,India,,
17974,T. Rietmeijer,Batavia,Rotterdam,1840-04-23,Dutch,Catharina,,
17975,J.A. Pronk,Batavia,Rotterdam,1840-06-06,Dutch,Batavia,,
17976,B. van der Tak,Batavia,Rotterdam,1840-10-20,Dutch,Sara Lydia,Fregat,
17977,P. Vis,Batavia,Rotterdam,1841-01-25,Dutch,Rotterdam,,
17978,N.A. Dijkama,Batavia,Rotterdam,1841-10-23,Dutch,Eliza Susanna,,
17979,B. van der Tak,Batavia,Rotterdam,1842-01-10,Dutch,Sara Lydia,Fregat,
17980,,Batavia,Rotterdam,1842-04-28,Dutch,Maas Nijmph,,
17981,S. van de Koppel,Batavia,Rotterdam,1842-12-24,Dutch,Ternate,,"H. v. Rijckevorsel, Rotterdam"
17982,F.B. Teuneszen,Batavia,Rotterdam,1842-12-25,Dutch,Christiaan Huijgens,,
17983,S. van de Koppel,Batavia,Rotterdam,1843-11-28,Dutch,Ternate,,"H. v. Rijckevorsel, Rotterdam"
17984,B. van der Tak,Batavia,Rotterdam,1844-01-05,Dutch,Sara Lydia,Fregat,
17985,Van de Koppel,Batavia,Rotterdam,1845-01-07,Dutch,Ternate,,
17986,B. van der Tak,Batavia,Rotterdam,1845-11-08,Dutch,Sara Lydia,Fregat,
17987,T.B. Teunissen,Batavia,Rotterdam,1846-08-24,Dutch,Soolo,,
17988,P. Vis,Batavia,Rotterdam,1847-01-20,Dutch,Rotterdam,,
17989,B. van der Tak,Batavia,Rotterdam,1847-11-06,Dutch,Sara Lydia,Fregat,
17990,P. Vis,Batavia,Rotterdam,1848-04-25,Dutch,Rotterdam,,
17991,J.B. Giezen,Batavia,Rotterdam,1848-11-10,Dutch,Buitenzorg,,
17992,E. Brouwers,Batavia,Rotterdam,1849-06-05,Dutch,Mercator,Bark,
17993,N. Koens,Batavia,Rotterdam,1851-06-17,Dutch,Marij-Goddard,Schoener,
17994,Kievyt,Batavia,Rotterdam,1851-11-07,Dutch,Olivier van Noord,,
17995,L.J. Wilhelmie,Batavia,Rotterdam,1853-11-08,Dutch,Drie Gebroeders,,
17996,A.C. van Braam Houckgeest,Batavia,San Francisco,1849-08-10,Dutch,Koerier,,MAR
17997,J.R. Butter,Batavia,Schiedam,1843-09-10,Dutch,Prins Veldmaarschalk,,
17998,Kievyt,Batavia,Shanghai,1851-06-03,Dutch,Olivier van Noord,,
17999,,Batavia,Simonsbaai,1819-03-15,Dutch,Prins Frederik,,MAR
18000,W.H. van Sinsen,Batavia,Simonsbaai,1819-03-15,Dutch,Prins Frederik,,ADM
18001,A.A. s Graenwen,Batavia,Simonsbaai,1851-06-12,Dutch,Huzaar,Schoenerbrik,
18002,J. Henkens,Batavia,Singels,1850-01-01,Dutch,Buitenzorg,,
18003,Reiniersen,Batavia,Soerabaija,1845-10-19,Dutch,Formosa,,
18004,N.L. Koops,Batavia,Soerabaja,1834-04-29,Dutch,Ajax,Korvet,ADM
18005,S. Delclisus,Batavia,Soerabaya,1847-08-26,Dutch,Neerlands Indi,,
18006,G. W. Moll,Batavia,Sourabaya,1838-04-14,Dutch,Hippomenes,Korvet,MER
18007,Arent Dahmes,Batavia,Souratte,1789-08-19,Dutch,Vreedenburg,,VOC
18008,Huijs,Batavia,St Helena,1836-02-06,Dutch,Heldin,Korvet,MAR
18009,J.G. Huijs,Batavia,St Helena,1836-02-06,Dutch,Heldin,Korvet,MAR
18010,,Batavia,St Helena,1836-04-13,Dutch,India,,
18011,A. Schaap Mz.,Batavia,St Helena,1839-12-03,Dutch,Jacobus,,
18012,J.W. Moll,Batavia,St Helena,1840-07-05,Dutch,Hippomenes,Korvet,ADM
18013,D. Keus,Batavia,St Helena,1840-07-14,Dutch,India,,
18014,Stavenisse de Brauw,Batavia,St Helena,1848-12-18,Dutch,Haay,Brik,Marine
18015,Van Rijn,Batavia,St. Helena,1836-02-09,Dutch,Meermin,,Marine
18016,S. Veenstra,Batavia,St. Helena,1844-04-19,Dutch,Twee Cornelissen,,MER
18017,Cornelus D Wit,Batavia,Straat Banka,1784-05-10,Dutch,Juno,Fregat,ADM
18018,C. van der Hart,Batavia,Straat Sapoedie,1849-03-16,Dutch,Argo,5th rate,MAR
18019,H. Hartman,Batavia,Tafelbaai,1791-12-27,Dutch,Bellona,,ADM
18020,Isaac van Kervel,Batavia,Tafelbaaij,1802-10-24,Dutch,Echo,Brik,MAR
18021,Cornelis van der Stam,Batavia,Texel,1758-10-31,Dutch,Sloterdijk,,VOC
18022,Pieter Grijp,Batavia,Texel,1774-11-09,Dutch,Alkemade,,VOC
18023,A.H.C. Staringh,Batavia,Texel,1792-01-04,Dutch,Thetis,5th Rate,ADM
18024,T. Groot,Batavia,Texel,1819-03-20,Dutch,Maria Reigersbergen,Fregat,ADM
18025,L. Bakker,Batavia,Texel,1826-04-06,Dutch,Komeet,Korvet,MAR
18026,,Batavia,Texel,1826-06-05,Dutch,Maria Reigersbergen,Fregat,ADM
18027,H.M. Dibbits,Batavia,Texel,1830-02-10,Dutch,Bellona,,
18028,Koopmans,Batavia,Texel,1838-08-04,Dutch,Diana,5th rate,Marine
18029,A. de Monije,Batavia,Texel,1839-06-02,Dutch,Zaan,Fregat,ADM
18030,A. de Monye,Batavia,Texel,1839-06-02,Dutch,Zaan,Fregat,
18031,J.A. de Maas,Batavia,Texel,1839-07-13,Dutch,Jacoba Maurina,Bark,
18032,J.A. de Maas,Batavia,Texel,1840-11-06,Dutch,Jacoba Maurina,Bark,
18033,H.W. van Maren,Batavia,Texel,1841-01-24,Dutch,Maas,Fregat,ADM
18034,J.A. de Maas,Batavia,Texel,1841-11-10,Dutch,Jacoba Maurina,Bark,
18035,,Batavia,Texel,1842-09-16,Dutch,Meermin,,MAR
18036,Enslie,Batavia,Texel,1848-09-23,Dutch,Ceres,,ADM
18037,J. F. D. Bouricius,Batavia,Texel,1849-08-15,Dutch,Prins Van Oranje,Fregat,Marine
18038,Willem Landsaat,Batavia,Texel,1853-12-14,Dutch,Willem Barendsz,Bark,
18039,C. van der Hart,Batavia,The Netherlands,1850-12-09,Dutch,Argo,5th rate,MAR
18040,F.Cars,Batavia,Tjilatjap,1847-09-07,Dutch,Ternate,,
18041,F. Cars,Batavia,Tjilatjap,1847-09-07,Dutch,Ternate,,
18042,,Batavia,UK,1787-02-21,British,Kent,,EIC
18043,Boelen,Batavia,Vlissingen,1842-08-20,Dutch,Boreas,6th Rate,MAR
18044,N.J.C. van Vos,Batavia,Vlissingen,1853-09-07,Dutch,Banka,Schoenerbrik,
18045,Thomas Baddison,Batavia,Wampoe,1764-12-14,British,Princess Augusta,,EIC
18046,Cornelis van de Stam,Batavia,Ziam,1756-06-14,Dutch,Akerendam,,VOC
18047,Abrahams,Batavia,Zierikzee,1843-10-06,Dutch,Zeeuw,,Marine
18048,D. Ochtman,Batavia,Zierikzee,1846-10-30,Dutch,Stad Zierikzee,,
18049,D. Ochtman,Batavia,Zierikzee,1849-08-14,Dutch,Stad Zierikzee,,
18050,D. Ochtman,Batavia,Zierikzee,1852-11-30,Dutch,Stad Zierikzee,,
18051,J.W. Stoll,Batavia ,Samarang,1842-08-13,Dutch,Phoenix,,
18052,G.C. Zoutman,Batavia ,Soerabaija,1842-03-10,Dutch,Panter,Brik,
18053,Hoogenhouck Fullekes,Batavia ,Tafelbaai,1848-10-22,Dutch,Merapi,Steamer,
18054,Henry Speke,Batavia Road,Cherebon Road,1750-10-13,British,Swallow,Sloop,RN
18055,Mullon,Bayonne,Bordeaux,1787-09-08,French,No. 12,Paquebot,
18056,Henry Broadly,Beachy Head,Canton,1750-06-05,British,True Briton,,EIC
18057,H. van de Velde,Belize,Havana,1829-02-20,Dutch,Pallas,5th Rate,
18058,F.P.J. Jaski,Belize,Nederland,1852-03-29,Dutch,Stad Utrecht,,
18059,Captain Smedley,Bencoolen,Cape of Good Hope,1786-03-24,British,Raymond,,EIC
18060,Thomas Riddell,Bengal,Cape Town,1768-06-01,British,Admiral Pocock,,EIC
18061,Dugald Macdougall,Bengal,Downs,1810-11-12,British,Tigris,,EIC
18062,Thomas McTaggort,Bengal,Downs,1822-02-25,British,Rose,,EIC
18063,James Walter,Bengal,Downs UK,1826-12-28,British,Macqueen,,EIC
18064,Burnet Abercromby,Bengal,Downs via St Helena,1780-12-16,British,Walpole,,EIC
18065,J. t Hart,Bengal,Rammekens,1755-08-01,Dutch,Hercules,,VOC
18066,Roger Mainwaring,Bengal,Spithead,1755-02-12,British,Colchester,,EIC
18067,Richard Hill,Bengal,Woolwich,1771-03-06,British,Worcester,,EIC
18068,Jacobus Buijs,Bengalen,Batavia,1755-02-26,Dutch,Spaarzaamheid,,
18069,A. Glover,Bengall,Deptford,1751-03-07,British,Warren,,EIC
18070,George Hayter,Benkulen,St Helena,1775-04-20,British,York,,EIC
18071,Peter Douglas,Benkulen,St Helena,1779-07-16,British,Queen,,EIC
18072,John Clements,Benkulen,St Helena,1781-10-19,British,Glatton,,EIC
18073,Josias Rowley,Benkulen,Table Bay,1801-02-03,British,Imperieuse,5th Rate,RN
18074,George Hayter,Benkuleu,St Helena,1775-04-20,British,York,,EIC
18075,John Charles Roberts,Bermuda,"Fayal, Azores",1815-05-21,British,Pylades,sloop,RN
18076,Henry Carew,Bermuda,Halifax,1799-10-18,British,Swan,sloop,RN
18077,Joseph Spear,Bermuda,Halifax,1800-04-09,British,Lilly,sloop,RN
18078,Arthur Fanshawe,Bermuda,Halifax,1820-05-04,British,Newcastle,,RN
18079,Arthur Fanshawe,Bermuda,Halifax,1821-05-15,British,Newcastle,,RN
18080,William Compton,Bermuda,Hampton Road,1803-05-04,British,Lilly,sloop,RN
18081,Jacob Watton,Bermuda,Mona Island,1800-05-11,British,Swan,sloop,RN
18082,Jacob Watton,Bermuda,New Providence Bahamas,1800-01-05,British,Swan,sloop,RN
18083,Thomas Hardy,Bermuda,Shelburne Harbour,1814-06-24,British,Ramilles,3rd rate,RN
18084,Thomas Collingwood,Bermuda,Spithead,1771-08-29,British,Rainbow,5th Rate,RN
18085,John Stuart,Bermuda,Spithead,1807-02-09,British,Decade,5th Rate,RN
18086,L.L. Spengler,Bilbao,Roxent,1815-07-10,Dutch,Irene,Brik,
18087,Cornelis Maarschalk,Bocht van Guinee,Prinsies,1751-03-26,Dutch,Philadelphia,,MCC
18088,William Brett,Bombay,,1750-04-01,British,Tartar,Frigate,RN
18089,Gearoge Davies,Bombay,Achean Road,1808-06-04,British,Saphire,,RN
18090,Norton Hutchinson,Bombay,Beachy Head,1753-12-05,British,Doddington,,EIC
18091,James Rees,Bombay,Bengal,1774-12-12,British,Northumberland,,EIC
18092,A. Glover,Bombay,Bengall,1750-12-01,British,Warren,,EIC
18093,Philip Affleck,Bombay,Diego Ray,1761-06-09,British,Baleine,5th Rate,RN
18094,George Heming,Bombay,Downs,1807-08-03,British,Earl Spencer,,EIC
18095,William Waller,Bombay,Kedgeree,1800-10-18,British,Albatross,Brig,RN
18096,Henry Speke,Bombay,Madras,1754-12-16,British,Kent,,RN
18097,Digby Dent,Bombay,Madras,1758-12-18,British,Queenborough,6th Rate,RN
18098,Robert Kirk,Bombay,Nagapatram,1759-04-08,British,Cumberland,,RN
18099,Hyde Parker,Bombay,Rodriques (Diego Ray),1761-09-04,British,Grafton,3rd Rate,RN
18100,,Bombay,St Helena,1752-02-01,British,Shaftesbury,,EIC
18101,John Blanshard,Bombay,St Helena,1778-05-13,British,York,,EIC
18102,William Brett,Bombay,Table Bay,1751-11-10,British,Tartar,Frigate,RN
18103,Thomas Hicks,Bombay,Table Bay,1783-12-23,British,Gibraltar,3rd Rate,RN
18104,J. Alms,Bombay,Table Bay,1784-01-14,British,Monmouth,3rd Rate,RN
18105,William Brett,Bombay,Unknown,1751-04-01,British,Tartar,Frigate,RN
18106,Lucius OBryen,Bona Vista,St Helena,1757-05-01,British,Colchester,,RN
18107,Mullon,Bordeaux,Martinique,1787-10-07,French,No. 12,Paquebot,
18108,C.J. Palm,Bordeaux,Rotterdam,1785-03-06,Dutch,Kemphaan,,ADM
18109,Felix de la Palisse,Bordeaux,St Domingue,1787-12-09,French,No. 8,Paquebot,
18110,Robert Bond,Boston,Antigua,1771-02-21,British,Gibraltar,3rd Rate,RN
18111,Peter Parker,Boston,Barbados,1756-07-01,British,Woolwich,,RN
18112,John Stanhope,Boston,Chalestown,1775-12-02,British,Raven,Sloop,RN
18113,James Smith,Boston,Halifax,1770-07-18,British,Mermaid,6th Rate,RN
18114,John Raynor,Boston,Halifax,1776-03-28,British,Chatham,4th Rate,RN
18115,William Maltby,Boston,Hampton road Virginia,1772-04-26,British,Glasgow,,RN
18116,,Boston,New York,1825-09-05,Dutch,Pallas,5th Rate,
18117,George Talbot,Boston,Plymouth,1774-05-05,British,Active,5th rate,RN
18118,J Robinson,Boston,Plymouth,1776-02-03,British,Preston,4th Rate,RN
18119,Andrew Barclay,Boston,Savanah Georgia,1776-01-06,British,Scarborough,6th Rate,RN
18120,Sam Thompson,Boston,Spithead,1769-08-05,British,Rippon,4th Rate,RN
18121,Mark Robinson,Boston,Spithead,1771-05-18,British,Fowey,6th Rate,RN
18122,L. Bakker,Boston,Texel,1814-10-19,Dutch,Ajax,Korvet,MAR
18123,George Talbot,Boston,UK,1772-04-09,British,Lively,6th Rate,RN
18124,Captain Colville,Boston  ,Lizard,1752-09-24,British,Success,6th Rate,RN
18125,,Braamspunt,St Eustatius,1779-12-28,Dutch,Nieuwe Hoop,Snauw,MCC
18126,J. Hoffmeijer,Bramspunt,Bergen/Noorwegen,1799-03-22,Dutch,Piet Heijn,Fregat,MER
18127,,Bramspunt,Middelburg,1765-12-11,Dutch,Haast U Langzaam,Fregat,MCC
18128,Adriaan Chatelain,Bramspunt,Middelburg,1770-05-08,Dutch,Haast U Langzaam,Fregat,MCC
18129,D. van Ketwich,Bremen,New York,1852-05-22,Dutch,Margaretha en Maria,,
18130,Verduin de la Crenne,Brest,,1771-10-29,French,La Flore,,
18131,De la Biochaye,Brest,Basse Terre,1769-01-14,French,La Perle,,
18132,Thomas DOrves,Brest,Cadix,1771-06-20,French,La Belle Poule,,
18133,C. De Bruyerea,Brest,Cap,1772-12-25,French,Lactionnaire,,
18134,de Rospiec Trevier,Brest,Cap,1787-04-04,French,LEtoile,Flute,
18135,de Rospiec Trevier,Brest,Cul de Sac,1787-09-28,French,LEtoile,Flute,
18136,Thomas DOrves,Brest,"Dominique, cadix, Malagua et retour a Brest",1771-05-04,French,La Belle Poule,,
18137,Jan Rijnlende,Brest,False Baay,1787-06-12,Dutch,Orangezaal,Fregat,ADM
18138,M. De la Rochefoucault,Brest,Fort Royal,1752-12-31,French,LAquillon,,
18139,De la Biochaye,Brest,Fort Royal,1769-07-23,French,La Perle,,
18140,M. Le Comte de Grasse,Brest,Fort Royal,1775-06-05,French,Amphitrite,,
18141,M. De Rosily,Brest,La Martinique,1751-10-23,French,Le Leopard,,
18142,Kearney,Brest,La Martinique,1766-02-12,French,La Dana,,
18143,De Blnac,Brest,Louisbourg,1750-05-18,French,Le Prothe,,
18144,M.Hocquart,Brest,Louisbourg,1753-05-04,French,Le Bizarre,,
18145,M. Hocquart,Brest,Louisbourg,1753-05-04,French,Le Bizarre,,
18146,M. Du Kearney,Brest,Marie Galante,1765-02-12,French,La Dana,,
18147,DOisy,Brest,Martinique,1759-01-21,French,La Fleur de Lys,,
18148,M. Begon,Brest,Martinique,1774-10-14,French,Le Rossignol,,
18149,M. Du Breil de Retz,Brest,Martinique,1775-11-21,French,La Tourterelle,,
18150,M. Du Raye,Brest,Martinique,1775-11-21,French,La Tourterelle,,
18151,De Kerlerec,Brest,Martinique,1785-11-08,French,La Durance,,
18152,Dulou,Brest,Martinique,1785-11-11,French,La Lourde,,
18153,De Carn,Brest,Martinique,1786-03-06,French,La Loir,,
18154,La Rochelerie,Brest,Martinique,1786-05-17,French,Le Saumon,Gabarre,
18155,M. Du Rouzet,Brest,Martinique,1786-05-25,French,Le Etoile,,
18156,M. De Medine,Brest,Martinique,1786-10-26,French,La Favorite,,
18157,M. Du Beauregard,Brest,Martinique,1788-02-06,French,La Poulette,Corvette,
18158,de Puget - Bras,Brest,Martinique,1788-03-17,French,La Lamproye,,
18159,de Secquille,Brest,Martinique,1788-03-17,French,Le Barbeau,,
18160,M. Saulx de Rosnevet,Brest,Martinique-Guadeloupe-Dominique-Sainte Lucie et re,1769-10-11,French,La Seine,,
18161,M. Saulx de Rosnevet,Brest,Martinique-Guadeloupe-Dominique-Sainte Lucie et re,1770-07-02,French,La Seine,,
18162,De Ferrires,Brest,Portsmouth,1785-04-02,French,La Lamproie,,
18163,De Caumont,Brest,Qubec,1755-05-03,French,LActif,,
18164,M. Du Beaulieu,Brest,Saint Pierre-Terre Neuve,1787-03-13,French,Le Furet,Laviso,
18165,,Brest,St Domingue,1772-12-10,French,Le Vaillans,,
18166,,Brest,St Domingue,1773-11-19,French,Le Serin,,
18167,de Rals,Brest,St Domingue,1774-03-11,French,Le Amphitrite,,
18168,Deshayes de Cry,Brest,St Domingue,1775-11-07,French,La Dedaigneuse,,
18169,De Castellane la Valette,Brest,St Domingue,1788-03-17,French,La Loire,Gabarre,
18170,Grimaldy,Brest,St. Domingue,1784-10-08,French,Inconnu-1,,
18171,La Riviere,Brest,Terre Neuve,1788-04-30,French,LExperiment,,
18172,ANTONIO DE ARCE,BREST,DESCONOCIDO,1780-01-13,Spanish,SAN VICENTE,NAVO,
18173,George Legge,Brissel,Orkney,1756-09-02,British,Hunter,Sloop,RN
18174,R. Grivel,Bristol,Ceijlon,1852-11-20,Dutch,Rembrandt van Rhijn,,
18175,K. van de Erve,Brouwershaven,Batavia,1849-08-07,Dutch,Albrecht Beijling,,
18176,,Brouwershaven,Batavia,1852-09-09,Dutch,Nieuw Lekkerland,,
18177,K. van de Erve,Brouwershaven,Hartlepool,1850-09-06,Dutch,Albrecht Beijling,,
18178,John Holwell,Brunswick,Baltimore harbour,1753-04-19,British,Scorpion,sloop,RN
18179,John Randell,Brunswick,Cape Fear,1750-07-01,British,Scorpion,sloop,RN
18180,JACINTO CAAMAO,BUCARELY,FLORIDA BLANCA,1792-07-17,Spanish,Na Sa DE ARANZAZU,FRAGATA,
18181,JACINTO CAAMAO,BUCARELY,NOKA,1792-07-11,Spanish,Na Sa DE ARANZAZU,FRAGATA,
18182,Henry Leigh,Bueno Aires,Cape,1806-10-21,British,Georgina,,EIC
18183,Ebels,Buenos Aires,Antwerpen,1845-09-19,Dutch,Anna,,
18184,Manuel A. de la Villa,Buenos Aires,La Corua,1767-10-11,Spanish,PRINCIPE,Fragata correo,
18185,J. Kloppenburg,Buenos Aires,New York,1851-03-08,Dutch,Luciparas,,
18186,Mellenik,Buenos Aires,Valparaiso,1823-12-23,Dutch,Lynx,Korvet,Marine
18187,C. Eeg,Buenos Aires,Valparaiso,1825-01-07,Dutch,Pollux,,ADM
18188,JOAQUIN DE OLIVARES,BUENOS AIRES,BUENOS AIRES,1745-12-06,Spanish,SAN ANTONIO,NAVIO,
18189,JUAN JOSE DE ELIZALDE,BUENOS AIRES,ISLA DE LOS ESTADOS,1782-12-20,Spanish,SAN PIO,CORVETA,
18190,A.A. Buyskes,Caap de Goede Hoop,St Helena,1793-02-05,Dutch,Havick,Fregat,ADM
18191,T. COOK,CABO DE BUENA ESPERANZA,DESCONOCIDO,1772-07-13,Spanish,RESOLUCION Y AVENTURA,NAVIO,
18192,,CABO DE GRACIAS A DIOS,"ISLA DE SAN ANDR_S Y STA. CATALINA, ALIAS PROVIDEN",1787-06-24,Spanish,LA FENIX,GOLETA GUARDA C,
18193,M. Du Saint Agnant,Cadise,Martinique,1751-11-16,French,La Pomone,,
